No of locations: 20
Threshold: 150
No of supply centers: 3
No of large vehicles at the supply centres: 1
No of small vehicles at supply centres: 2
X: 20
Capacity of Large vehicle: 100
loc 1: (7,65) resources: 60 large vehicles: 0 small vehicles: 1
damage(82,47): 0
damage(82,48): 0
damage(82,49): 2
damage(82,50): 1
damage(82,51): 2
damage(82,52): 1
damage(82,53): 2
damage(82,54): 2
damage(82,55): 0
damage(82,56): 1
damage(82,57): 2
damage(82,58): 2
damage(82,59): 0
damage(82,60): 2
damage(82,61): 1
damage(82,62): 0
damage(82,63): 0
damage(82,64): 0
damage(82,65): 2
damage(82,66): 2
damage(82,67): 0
damage(82,68): 1
damage(82,69): 2
damage(82,70): 2
damage(82,71): 0
damage(82,72): 0
damage(82,73): 0
damage(82,74): 0
damage(82,75): 2
damage(82,76): 2
damage(82,77): 0
damage(82,78): 1
damage(82,79): 1
damage(82,80): 2
damage(82,81): 0
damage(82,82): 0
damage(82,83): 1
damage(82,84): 0
damage(82,85): 0
damage(82,86): 2
damage(82,87): 1
damage(82,88): 0
damage(82,89): 2
damage(82,90): 1
damage(82,91): 0
damage(82,92): 2
damage(82,93): 1
damage(82,94): 1
damage(82,95): 2
damage(82,96): 1
damage(82,97): 2
damage(82,98): 0
damage(82,99): 2
damage(83,0): 2
damage(83,1): 2
damage(83,2): 1
damage(83,3): 2
damage(83,4): 0
damage(83,5): 1
damage(83,6): 0
damage(83,7): 2
damage(83,8): 1
damage(83,9): 2
damage(83,10): 1
damage(83,11): 1
damage(83,12): 2
damage(83,13): 1
damage(83,14): 0
damage(83,15): 2
damage(83,16): 2
damage(83,17): 0
damage(83,18): 0
damage(83,19): 0
damage(83,20): 0
damage(83,21): 0
damage(83,22): 1
damage(83,23): 2
damage(83,24): 2
damage(83,25): 2
damage(83,26): 2
damage(83,27): 1
damage(83,28): 2
damage(83,29): 0
damage(83,30): 1
damage(83,31): 1
damage(83,32): 2
damage(83,33): 2
damage(83,34): 2
damage(83,35): 2
damage(83,36): 2
damage(83,37): 2
damage(83,38): 0
damage(83,39): 1
damage(83,40): 2
damage(83,41): 1
damage(83,42): 1
damage(83,43): 1
damage(83,44): 1
damage(83,45): 1
damage(83,46): 1
damage(83,47): 0
damage(83,48): 2
damage(83,49): 2
damage(83,50): 1
damage(83,51): 2
damage(83,52): 2
damage(83,53): 2
damage(83,54): 0
damage(83,55): 0
damage(83,56): 0
damage(83,57): 2
damage(83,58): 1
damage(83,59): 2
damage(83,60): 0
damage(83,61): 0
damage(83,62): 1
damage(83,63): 0
damage(83,64): 1
damage(83,65): 1
damage(83,66): 1
damage(83,67): 0
damage(83,68): 1
damage(83,69): 2
damage(83,70): 2
damage(83,71): 0
damage(83,72): 1
damage(83,73): 0
damage(83,74): 1
damage(83,75): 2
damage(83,76): 2
damage(83,77): 2
damage(83,78): 1
damage(83,79): 1
damage(83,80): 2
damage(83,81): 2
damage(83,82): 2
damage(83,83): 2
damage(83,84): 2
damage(83,85): 2
damage(83,86): 2
damage(83,87): 2
damage(83,88): 2
damage(83,89): 1
damage(83,90): 2
damage(83,91): 0
damage(83,92): 0
damage(83,93): 0
damage(83,94): 2
damage(83,95): 1
damage(83,96): 2
damage(83,97): 0
damage(83,98): 2
damage(83,99): 0
damage(84,0): 0
damage(84,1): 1
damage(84,2): 0
damage(84,3): 1
damage(84,4): 0
damage(84,5): 2
damage(84,6): 2
damage(84,7): 2
damage(84,8): 2
damage(84,9): 0
damage(84,10): 2
damage(84,11): 2
damage(84,12): 2
damage(84,13): 1
damage(84,14): 2
damage(84,15): 2
damage(84,16): 1
damage(84,17): 2
damage(84,18): 2
damage(84,19): 0
damage(84,20): 2
damage(84,21): 2
damage(84,22): 1
damage(84,23): 2
damage(84,24): 0
damage(84,25): 0
damage(84,26): 1
damage(84,27): 0
damage(84,28): 1
damage(84,29): 1
damage(84,30): 0
damage(84,31): 2
damage(84,32): 0
damage(84,33): 1
damage(84,34): 0
damage(84,35): 0
damage(84,36): 1
damage(84,37): 0
damage(84,38): 1
damage(84,39): 0
damage(84,40): 0
damage(84,41): 0
damage(84,42): 0
damage(84,43): 1
damage(84,44): 1
damage(84,45): 0
damage(84,46): 1
damage(84,47): 2
damage(84,48): 0
damage(84,49): 1
damage(84,50): 2
damage(84,51): 2
damage(84,52): 0
damage(84,53): 1
damage(84,54): 2
damage(84,55): 0
damage(84,56): 2
damage(84,57): 1
damage(84,58): 0
damage(84,59): 1
damage(84,60): 0
damage(84,61): 2
damage(84,62): 0
damage(84,63): 1
damage(84,64): 1
damage(84,65): 2
damage(84,66): 2
damage(84,67): 2
damage(84,68): 2
damage(84,69): 0
damage(84,70): 0
damage(84,71): 1
damage(84,72): 0
damage(84,73): 1
damage(84,74): 0
damage(84,75): 1
damage(84,76): 2
damage(84,77): 1
damage(84,78): 1
damage(84,79): 0
damage(84,80): 2
damage(84,81): 2
damage(84,82): 0
damage(84,83): 0
damage(84,84): 1
damage(84,85): 1
damage(84,86): 1
damage(84,87): 1
damage(84,88): 2
damage(84,89): 2
damage(84,90): 0
damage(84,91): 1
damage(84,92): 1
damage(84,93): 2
damage(84,94): 2
damage(84,95): 0
damage(84,96): 2
damage(84,97): 2
damage(84,98): 2
damage(84,99): 2
damage(85,0): 0
damage(85,1): 1
damage(85,2): 1
damage(85,3): 1
damage(85,4): 2
damage(85,5): 1
damage(85,6): 1
damage(85,7): 0
damage(85,8): 0
damage(85,9): 2
damage(85,10): 0
damage(85,11): 0
damage(85,12): 2
damage(85,13): 1
damage(85,14): 1
damage(85,15): 1
damage(85,16): 2
damage(85,17): 0
damage(85,18): 0
damage(85,19): 0
damage(85,20): 2
damage(85,21): 0
damage(85,22): 1
damage(85,23): 2
damage(85,24): 0
damage(85,25): 1
damage(85,26): 2
damage(85,27): 2
damage(85,28): 0
damage(85,29): 0
damage(85,30): 0
damage(85,31): 0
damage(85,32): 1
damage(85,33): 1
damage(85,34): 2
damage(85,35): 1
damage(85,36): 0
damage(85,37): 1
damage(85,38): 1
damage(85,39): 1
damage(85,40): 0
damage(85,41): 2
damage(85,42): 1
damage(85,43): 0
damage(85,44): 1
damage(85,45): 2
damage(85,46): 2
damage(85,47): 0
damage(85,48): 2
damage(85,49): 2
damage(85,50): 1
damage(85,51): 0
damage(85,52): 0
damage(85,53): 2
damage(85,54): 0
damage(85,55): 1
damage(85,56): 0
damage(85,57): 2
damage(85,58): 1
damage(85,59): 1
damage(85,60): 0
damage(85,61): 1
damage(85,62): 2
damage(85,63): 2
damage(85,64): 1
damage(85,65): 2
damage(85,66): 2
damage(85,67): 1
damage(85,68): 0
damage(85,69): 1
damage(85,70): 0
damage(85,71): 2
damage(85,72): 1
damage(85,73): 1
damage(85,74): 0
damage(85,75): 0
damage(85,76): 2
damage(85,77): 2
damage(85,78): 0
damage(85,79): 2
damage(85,80): 1
damage(85,81): 0
damage(85,82): 0
damage(85,83): 1
damage(85,84): 2
damage(85,85): 0
damage(85,86): 0
damage(85,87): 1
damage(85,88): 1
damage(85,89): 2
damage(85,90): 2
damage(85,91): 1
damage(85,92): 1
damage(85,93): 2
damage(85,94): 2
damage(85,95): 0
damage(85,96): 0
damage(85,97): 1
damage(85,98): 1
damage(85,99): 0
damage(86,0): 2
damage(86,1): 2
damage(86,2): 0
damage(86,3): 1
damage(86,4): 1
damage(86,5): 0
damage(86,6): 1
damage(86,7): 1
damage(86,8): 2
damage(86,9): 0
damage(86,10): 0
damage(86,11): 1
damage(86,12): 0
damage(86,13): 1
damage(86,14): 0
damage(86,15): 0
damage(86,16): 2
damage(86,17): 1
damage(86,18): 1
damage(86,19): 0
damage(86,20): 1
damage(86,21): 1
damage(86,22): 0
damage(86,23): 1
damage(86,24): 1
damage(86,25): 2
damage(86,26): 1
damage(86,27): 1
damage(86,28): 1
damage(86,29): 1
damage(86,30): 2
damage(86,31): 1
damage(86,32): 0
damage(86,33): 1
damage(86,34): 0
damage(86,35): 2
damage(86,36): 1
damage(86,37): 2
damage(86,38): 0
damage(86,39): 2
damage(86,40): 0
damage(86,41): 2
damage(86,42): 0
damage(86,43): 0
damage(86,44): 0
damage(86,45): 1
damage(86,46): 2
damage(86,47): 0
damage(86,48): 1
damage(86,49): 0
damage(86,50): 1
damage(86,51): 2
damage(86,52): 2
damage(86,53): 1
damage(86,54): 0
damage(86,55): 0
damage(86,56): 1
damage(86,57): 0
damage(86,58): 2
damage(86,59): 0
damage(86,60): 1
damage(86,61): 2
damage(86,62): 1
damage(86,63): 1
damage(86,64): 0
damage(86,65): 2
damage(86,66): 2
damage(86,67): 0
damage(86,68): 2
damage(86,69): 2
damage(86,70): 2
damage(86,71): 0
damage(86,72): 1
damage(86,73): 0
damage(86,74): 1
damage(86,75): 2
damage(86,76): 0
damage(86,77): 0
damage(86,78): 0
damage(86,79): 1
damage(86,80): 1
damage(86,81): 1
damage(86,82): 1
damage(86,83): 0
damage(86,84): 0
damage(86,85): 0
damage(86,86): 1
damage(86,87): 2
damage(86,88): 0
damage(86,89): 0
damage(86,90): 2
damage(86,91): 2
damage(86,92): 1
damage(86,93): 0
damage(86,94): 1
damage(86,95): 1
damage(86,96): 0
damage(86,97): 0
damage(86,98): 1
damage(86,99): 0
damage(87,0): 0
damage(87,1): 1
damage(87,2): 0
damage(87,3): 1
damage(87,4): 0
damage(87,5): 2
damage(87,6): 2
damage(87,7): 1
damage(87,8): 0
damage(87,9): 2
damage(87,10): 0
damage(87,11): 2
damage(87,12): 1
damage(87,13): 1
damage(87,14): 0
damage(87,15): 2
damage(87,16): 2
damage(87,17): 2
damage(87,18): 1
damage(87,19): 2
damage(87,20): 0
damage(87,21): 0
damage(87,22): 1
damage(87,23): 1
damage(87,24): 0
damage(87,25): 0
damage(87,26): 0
damage(87,27): 1
damage(87,28): 0
damage(87,29): 2
damage(87,30): 2
damage(87,31): 1
damage(87,32): 2
damage(87,33): 1
damage(87,34): 1
damage(87,35): 2
damage(87,36): 1
damage(87,37): 0
damage(87,38): 1
damage(87,39): 0
damage(87,40): 0
damage(87,41): 1
damage(87,42): 0
damage(87,43): 1
damage(87,44): 2
damage(87,45): 0
damage(87,46): 0
damage(87,47): 2
damage(87,48): 2
damage(87,49): 2
damage(87,50): 2
damage(87,51): 1
damage(87,52): 2
damage(87,53): 2
damage(87,54): 2
damage(87,55): 0
damage(87,56): 0
damage(87,57): 0
damage(87,58): 0
damage(87,59): 0
damage(87,60): 0
damage(87,61): 2
damage(87,62): 0
damage(87,63): 0
damage(87,64): 1
damage(87,65): 1
damage(87,66): 2
damage(87,67): 0
damage(87,68): 2
damage(87,69): 1
damage(87,70): 1
damage(87,71): 2
damage(87,72): 2
damage(87,73): 1
damage(87,74): 1
damage(87,75): 2
damage(87,76): 1
damage(87,77): 2
damage(87,78): 2
damage(87,79): 2
damage(87,80): 1
damage(87,81): 2
damage(87,82): 0
damage(87,83): 1
damage(87,84): 2
damage(87,85): 0
damage(87,86): 1
damage(87,87): 2
damage(87,88): 1
damage(87,89): 1
damage(87,90): 0
damage(87,91): 2
damage(87,92): 2
damage(87,93): 0
damage(87,94): 2
damage(87,95): 0
damage(87,96): 2
damage(87,97): 2
damage(87,98): 1
damage(87,99): 1
damage(88,0): 0
damage(88,1): 2
damage(88,2): 1
damage(88,3): 2
damage(88,4): 0
damage(88,5): 0
damage(88,6): 1
damage(88,7): 0
damage(88,8): 0
damage(88,9): 1
damage(88,10): 0
damage(88,11): 1
damage(88,12): 1
damage(88,13): 0
damage(88,14): 2
damage(88,15): 0
damage(88,16): 1
damage(88,17): 2
damage(88,18): 2
damage(88,19): 2
damage(88,20): 0
damage(88,21): 0
damage(88,22): 1
damage(88,23): 0
damage(88,24): 1
damage(88,25): 1
damage(88,26): 1
damage(88,27): 1
damage(88,28): 0
damage(88,29): 0
damage(88,30): 1
damage(88,31): 0
damage(88,32): 1
damage(88,33): 2
damage(88,34): 0
damage(88,35): 2
damage(88,36): 1
damage(88,37): 2
damage(88,38): 2
damage(88,39): 1
damage(88,40): 1
damage(88,41): 2
damage(88,42): 0
damage(88,43): 0
damage(88,44): 0
damage(88,45): 0
damage(88,46): 1
damage(88,47): 2
damage(88,48): 2
damage(88,49): 1
damage(88,50): 2
damage(88,51): 1
damage(88,52): 1
damage(88,53): 1
damage(88,54): 1
damage(88,55): 2
damage(88,56): 2
damage(88,57): 0
damage(88,58): 1
damage(88,59): 1
damage(88,60): 2
damage(88,61): 2
damage(88,62): 1
damage(88,63): 0
damage(88,64): 2
damage(88,65): 2
damage(88,66): 2
damage(88,67): 1
damage(88,68): 2
damage(88,69): 0
damage(88,70): 0
damage(88,71): 1
damage(88,72): 0
damage(88,73): 1
damage(88,74): 2
damage(88,75): 2
damage(88,76): 2
damage(88,77): 0
damage(88,78): 1
damage(88,79): 0
damage(88,80): 1
damage(88,81): 0
damage(88,82): 1
damage(88,83): 2
damage(88,84): 2
damage(88,85): 0
damage(88,86): 0
damage(88,87): 0
damage(88,88): 2
damage(88,89): 2
damage(88,90): 1
damage(88,91): 1
damage(88,92): 2
damage(88,93): 0
damage(88,94): 2
damage(88,95): 2
damage(88,96): 0
damage(88,97): 2
damage(88,98): 1
damage(88,99): 0
damage(89,0): 2
damage(89,1): 2
damage(89,2): 1
damage(89,3): 1
damage(89,4): 0
damage(89,5): 0
damage(89,6): 0
damage(89,7): 2
damage(89,8): 1
damage(89,9): 1
damage(89,10): 2
damage(89,11): 2
damage(89,12): 2
damage(89,13): 1
damage(89,14): 0
damage(89,15): 0
damage(89,16): 2
damage(89,17): 1
damage(89,18): 0
damage(89,19): 2
damage(89,20): 0
damage(89,21): 2
damage(89,22): 0
damage(89,23): 0
damage(89,24): 2
damage(89,25): 2
damage(89,26): 2
damage(89,27): 0
damage(89,28): 1
damage(89,29): 1
damage(89,30): 0
damage(89,31): 2
damage(89,32): 0
damage(89,33): 0
damage(89,34): 0
damage(89,35): 0
damage(89,36): 1
damage(89,37): 0
damage(89,38): 1
damage(89,39): 0
damage(89,40): 2
damage(89,41): 1
damage(89,42): 0
damage(89,43): 2
damage(89,44): 0
damage(89,45): 0
damage(89,46): 0
damage(89,47): 0
damage(89,48): 2
damage(89,49): 0
damage(89,50): 2
damage(89,51): 2
damage(89,52): 2
damage(89,53): 0
damage(89,54): 2
damage(89,55): 2
damage(89,56): 2
damage(89,57): 0
damage(89,58): 2
damage(89,59): 1
damage(89,60): 1
damage(89,61): 0
damage(89,62): 0
damage(89,63): 2
damage(89,64): 0
damage(89,65): 0
damage(89,66): 0
damage(89,67): 2
damage(89,68): 1
damage(89,69): 1
damage(89,70): 0
damage(89,71): 1
damage(89,72): 0
damage(89,73): 0
damage(89,74): 1
damage(89,75): 1
damage(89,76): 2
damage(89,77): 0
damage(89,78): 1
damage(89,79): 1
damage(89,80): 1
damage(89,81): 1
damage(89,82): 2
damage(89,83): 1
damage(89,84): 1
damage(89,85): 2
damage(89,86): 0
damage(89,87): 1
damage(89,88): 0
damage(89,89): 0
damage(89,90): 2
damage(89,91): 0
damage(89,92): 2
damage(89,93): 1
damage(89,94): 2
damage(89,95): 2
damage(89,96): 2
damage(89,97): 0
damage(89,98): 2
damage(89,99): 1
damage(90,0): 2
damage(90,1): 0
damage(90,2): 0
damage(90,3): 0
damage(90,4): 2
damage(90,5): 1
damage(90,6): 2
damage(90,7): 1
damage(90,8): 2
damage(90,9): 1
damage(90,10): 0
damage(90,11): 1
damage(90,12): 2
damage(90,13): 0
damage(90,14): 2
damage(90,15): 1
damage(90,16): 1
damage(90,17): 1
damage(90,18): 2
damage(90,19): 1
damage(90,20): 1
damage(90,21): 2
damage(90,22): 1
damage(90,23): 0
damage(90,24): 1
damage(90,25): 1
damage(90,26): 1
damage(90,27): 1
damage(90,28): 2
damage(90,29): 1
damage(90,30): 0
damage(90,31): 2
damage(90,32): 2
damage(90,33): 0
damage(90,34): 0
damage(90,35): 1
damage(90,36): 2
damage(90,37): 2
damage(90,38): 0
damage(90,39): 2
damage(90,40): 0
damage(90,41): 1
damage(90,42): 1
damage(90,43): 0
damage(90,44): 0
damage(90,45): 1
damage(90,46): 2
damage(90,47): 1
damage(90,48): 2
damage(90,49): 2
damage(90,50): 0
damage(90,51): 2
damage(90,52): 1
damage(90,53): 0
damage(90,54): 0
damage(90,55): 0
damage(90,56): 1
damage(90,57): 1
damage(90,58): 2
damage(90,59): 1
damage(90,60): 1
damage(90,61): 0
damage(90,62): 1
damage(90,63): 0
damage(90,64): 0
damage(90,65): 1
damage(90,66): 2
damage(90,67): 0
damage(90,68): 1
damage(90,69): 0
damage(90,70): 0
damage(90,71): 2
damage(90,72): 1
damage(90,73): 1
damage(90,74): 2
damage(90,75): 2
damage(90,76): 0
damage(90,77): 1
damage(90,78): 0
damage(90,79): 0
damage(90,80): 0
damage(90,81): 2
damage(90,82): 2
damage(90,83): 0
damage(90,84): 2
damage(90,85): 0
damage(90,86): 1
damage(90,87): 1
damage(90,88): 2
damage(90,89): 1
damage(90,90): 0
damage(90,91): 0
damage(90,92): 1
damage(90,93): 2
damage(90,94): 1
damage(90,95): 1
damage(90,96): 2
damage(90,97): 1
damage(90,98): 0
damage(90,99): 0
damage(91,0): 1
damage(91,1): 0
damage(91,2): 0
damage(91,3): 1
damage(91,4): 2
damage(91,5): 0
damage(91,6): 0
damage(91,7): 0
damage(91,8): 0
damage(91,9): 2
damage(91,10): 0
damage(91,11): 1
damage(91,12): 1
damage(91,13): 0
damage(91,14): 2
damage(91,15): 1
damage(91,16): 1
damage(91,17): 0
damage(91,18): 2
damage(91,19): 1
damage(91,20): 1
damage(91,21): 0
damage(91,22): 0
damage(91,23): 0
damage(91,24): 0
damage(91,25): 1
damage(91,26): 2
damage(91,27): 2
damage(91,28): 1
damage(91,29): 2
damage(91,30): 0
damage(91,31): 0
damage(91,32): 0
damage(91,33): 1
damage(91,34): 1
damage(91,35): 2
damage(91,36): 0
damage(91,37): 0
damage(91,38): 0
damage(91,39): 0
damage(91,40): 0
damage(91,41): 1
damage(91,42): 2
damage(91,43): 2
damage(91,44): 2
damage(91,45): 2
damage(91,46): 1
damage(91,47): 0
damage(91,48): 0
damage(91,49): 0
damage(91,50): 2
damage(91,51): 2
damage(91,52): 2
damage(91,53): 2
damage(91,54): 2
damage(91,55): 0
damage(91,56): 2
damage(91,57): 2
damage(91,58): 0
damage(91,59): 0
damage(91,60): 2
damage(91,61): 0
damage(91,62): 0
damage(91,63): 0
damage(91,64): 0
damage(91,65): 0
damage(91,66): 0
damage(91,67): 0
damage(91,68): 1
damage(91,69): 1
damage(91,70): 1
damage(91,71): 1
damage(91,72): 0
damage(91,73): 0
damage(91,74): 1
damage(91,75): 2
damage(91,76): 2
damage(91,77): 2
damage(91,78): 0
damage(91,79): 0
damage(91,80): 0
damage(91,81): 0
damage(91,82): 0
damage(91,83): 2
damage(91,84): 0
damage(91,85): 0
damage(91,86): 0
damage(91,87): 2
damage(91,88): 1
damage(91,89): 0
damage(91,90): 2
damage(91,91): 1
damage(91,92): 2
damage(91,93): 0
damage(91,94): 2
damage(91,95): 2
damage(91,96): 0
damage(91,97): 0
damage(91,98): 2
damage(91,99): 2
damage(92,0): 2
damage(92,1): 1
damage(92,2): 1
damage(92,3): 0
damage(92,4): 1
damage(92,5): 2
damage(92,6): 0
damage(92,7): 2
damage(92,8): 2
damage(92,9): 1
damage(92,10): 0
damage(92,11): 0
damage(92,12): 1
damage(92,13): 0
damage(92,14): 0
damage(92,15): 1
damage(92,16): 1
damage(92,17): 1
damage(92,18): 0
damage(92,19): 2
damage(92,20): 1
damage(92,21): 0
damage(92,22): 1
damage(92,23): 0
damage(92,24): 1
damage(92,25): 0
damage(92,26): 0
damage(92,27): 1
damage(92,28): 1
damage(92,29): 0
damage(92,30): 2
damage(92,31): 1
damage(92,32): 1
damage(92,33): 0
damage(92,34): 1
damage(92,35): 1
damage(92,36): 0
damage(92,37): 1
damage(92,38): 0
damage(92,39): 0
damage(92,40): 2
damage(92,41): 0
damage(92,42): 0
damage(92,43): 1
damage(92,44): 0
damage(92,45): 2
damage(92,46): 2
damage(92,47): 2
damage(92,48): 0
damage(92,49): 1
damage(92,50): 2
damage(92,51): 2
damage(92,52): 1
damage(92,53): 1
damage(92,54): 1
damage(92,55): 2
damage(92,56): 1
damage(92,57): 1
damage(92,58): 2
damage(92,59): 1
damage(92,60): 0
damage(92,61): 1
damage(92,62): 2
damage(92,63): 1
damage(92,64): 1
damage(92,65): 1
damage(92,66): 2
damage(92,67): 2
damage(92,68): 0
damage(92,69): 2
damage(92,70): 0
damage(92,71): 0
damage(92,72): 0
damage(92,73): 1
damage(92,74): 2
damage(92,75): 1
damage(92,76): 1
damage(92,77): 2
damage(92,78): 1
damage(92,79): 1
damage(92,80): 0
damage(92,81): 1
damage(92,82): 2
damage(92,83): 2
damage(92,84): 2
damage(92,85): 0
damage(92,86): 2
damage(92,87): 0
damage(92,88): 2
damage(92,89): 1
damage(92,90): 2
damage(92,91): 2
damage(92,92): 0
damage(92,93): 2
damage(92,94): 1
damage(92,95): 0
damage(92,96): 1
damage(92,97): 1
damage(92,98): 0
damage(92,99): 1
damage(93,0): 2
damage(93,1): 0
damage(93,2): 1
damage(93,3): 2
damage(93,4): 0
damage(93,5): 1
damage(93,6): 1
damage(93,7): 1
damage(93,8): 1
damage(93,9): 0
damage(93,10): 1
damage(93,11): 1
damage(93,12): 1
damage(93,13): 0
damage(93,14): 1
damage(93,15): 0
damage(93,16): 1
damage(93,17): 1
damage(93,18): 1
damage(93,19): 0
damage(93,20): 0
damage(93,21): 1
damage(93,22): 0
damage(93,23): 2
damage(93,24): 1
damage(93,25): 2
damage(93,26): 2
damage(93,27): 2
damage(93,28): 0
damage(93,29): 2
damage(93,30): 0
damage(93,31): 0
damage(93,32): 1
damage(93,33): 0
damage(93,34): 0
damage(93,35): 2
damage(93,36): 1
damage(93,37): 2
damage(93,38): 1
damage(93,39): 2
damage(93,40): 2
damage(93,41): 2
damage(93,42): 2
damage(93,43): 0
damage(93,44): 0
damage(93,45): 0
damage(93,46): 0
damage(93,47): 1
damage(93,48): 2
damage(93,49): 2
damage(93,50): 2
damage(93,51): 1
damage(93,52): 1
damage(93,53): 0
damage(93,54): 0
damage(93,55): 2
damage(93,56): 0
damage(93,57): 0
damage(93,58): 1
damage(93,59): 0
damage(93,60): 0
damage(93,61): 0
damage(93,62): 1
damage(93,63): 1
damage(93,64): 0
damage(93,65): 2
damage(93,66): 0
damage(93,67): 1
damage(93,68): 1
damage(93,69): 0
damage(93,70): 2
damage(93,71): 1
damage(93,72): 2
damage(93,73): 1
damage(93,74): 2
damage(93,75): 1
damage(93,76): 2
damage(93,77): 0
damage(93,78): 2
damage(93,79): 0
damage(93,80): 0
damage(93,81): 2
damage(93,82): 2
damage(93,83): 2
damage(93,84): 0
damage(93,85): 0
damage(93,86): 1
damage(93,87): 0
damage(93,88): 1
damage(93,89): 1
damage(93,90): 2
damage(93,91): 1
damage(93,92): 1
damage(93,93): 1
damage(93,94): 0
damage(93,95): 1
damage(93,96): 0
damage(93,97): 1
damage(93,98): 0
damage(93,99): 2
damage(94,0): 1
damage(94,1): 0
damage(94,2): 0
damage(94,3): 2
damage(94,4): 1
damage(94,5): 2
damage(94,6): 0
damage(94,7): 2
damage(94,8): 0
damage(94,9): 0
damage(94,10): 0
damage(94,11): 0
damage(94,12): 1
damage(94,13): 0
damage(94,14): 2
damage(94,15): 1
damage(94,16): 0
damage(94,17): 2
damage(94,18): 2
damage(94,19): 1
damage(94,20): 1
damage(94,21): 2
damage(94,22): 2
damage(94,23): 2
damage(94,24): 0
damage(94,25): 0
damage(94,26): 1
damage(94,27): 0
damage(94,28): 0
damage(94,29): 2
damage(94,30): 0
damage(94,31): 1
damage(94,32): 0
damage(94,33): 0
damage(94,34): 1
damage(94,35): 2
damage(94,36): 0
damage(94,37): 2
damage(94,38): 2
damage(94,39): 0
damage(94,40): 0
damage(94,41): 2
damage(94,42): 0
damage(94,43): 1
damage(94,44): 0
damage(94,45): 1
damage(94,46): 2
damage(94,47): 0
damage(94,48): 1
damage(94,49): 2
damage(94,50): 2
damage(94,51): 2
damage(94,52): 0
damage(94,53): 0
damage(94,54): 1
damage(94,55): 1
damage(94,56): 1
damage(94,57): 0
damage(94,58): 2
damage(94,59): 1
damage(94,60): 2
damage(94,61): 2
damage(94,62): 1
damage(94,63): 0
damage(94,64): 0
damage(94,65): 2
damage(94,66): 0
damage(94,67): 0
damage(94,68): 2
damage(94,69): 2
damage(94,70): 1
damage(94,71): 0
damage(94,72): 0
damage(94,73): 0
damage(94,74): 1
damage(94,75): 0
damage(94,76): 2
damage(94,77): 1
damage(94,78): 2
damage(94,79): 0
damage(94,80): 1
damage(94,81): 1
damage(94,82): 2
damage(94,83): 0
damage(94,84): 2
damage(94,85): 1
damage(94,86): 0
damage(94,87): 1
damage(94,88): 2
damage(94,89): 2
damage(94,90): 2
damage(94,91): 2
damage(94,92): 0
damage(94,93): 1
damage(94,94): 0
damage(94,95): 0
damage(94,96): 1
damage(94,97): 0
damage(94,98): 2
damage(94,99): 1
damage(95,0): 2
damage(95,1): 1
damage(95,2): 1
damage(95,3): 0
damage(95,4): 1
damage(95,5): 0
damage(95,6): 1
damage(95,7): 1
damage(95,8): 1
damage(95,9): 1
damage(95,10): 1
damage(95,11): 0
damage(95,12): 0
damage(95,13): 1
damage(95,14): 1
damage(95,15): 0
damage(95,16): 0
damage(95,17): 1
damage(95,18): 2
damage(95,19): 2
damage(95,20): 1
damage(95,21): 1
damage(95,22): 2
damage(95,23): 1
damage(95,24): 1
damage(95,25): 2
damage(95,26): 0
damage(95,27): 2
damage(95,28): 2
damage(95,29): 2
damage(95,30): 1
damage(95,31): 2
damage(95,32): 0
damage(95,33): 0
damage(95,34): 1
damage(95,35): 0
damage(95,36): 0
damage(95,37): 0
damage(95,38): 1
damage(95,39): 1
damage(95,40): 1
damage(95,41): 1
damage(95,42): 2
damage(95,43): 1
damage(95,44): 2
damage(95,45): 1
damage(95,46): 2
damage(95,47): 1
damage(95,48): 0
damage(95,49): 1
damage(95,50): 0
damage(95,51): 1
damage(95,52): 1
damage(95,53): 0
damage(95,54): 1
damage(95,55): 2
damage(95,56): 2
damage(95,57): 2
damage(95,58): 2
damage(95,59): 2
damage(95,60): 1
damage(95,61): 0
damage(95,62): 0
damage(95,63): 2
damage(95,64): 0
damage(95,65): 1
damage(95,66): 0
damage(95,67): 0
damage(95,68): 2
damage(95,69): 0
damage(95,70): 2
damage(95,71): 0
damage(95,72): 1
damage(95,73): 1
damage(95,74): 2
damage(95,75): 1
damage(95,76): 0
damage(95,77): 2
damage(95,78): 2
damage(95,79): 0
damage(95,80): 0
damage(95,81): 1
damage(95,82): 0
damage(95,83): 1
damage(95,84): 1
damage(95,85): 2
damage(95,86): 0
damage(95,87): 1
damage(95,88): 1
damage(95,89): 2
damage(95,90): 1
damage(95,91): 0
damage(95,92): 0
damage(95,93): 1
damage(95,94): 0
damage(95,95): 1
damage(95,96): 0
damage(95,97): 1
damage(95,98): 2
damage(95,99): 0
damage(96,0): 2
damage(96,1): 2
damage(96,2): 0
damage(96,3): 1
damage(96,4): 1
damage(96,5): 1
damage(96,6): 2
damage(96,7): 2
damage(96,8): 0
damage(96,9): 0
damage(96,10): 0
damage(96,11): 1
damage(96,12): 1
damage(96,13): 0
damage(96,14): 0
damage(96,15): 0
damage(96,16): 0
damage(96,17): 1
damage(96,18): 1
damage(96,19): 1
damage(96,20): 2
damage(96,21): 1
damage(96,22): 1
damage(96,23): 0
damage(96,24): 0
damage(96,25): 0
damage(96,26): 2
damage(96,27): 2
damage(96,28): 1
damage(96,29): 1
damage(96,30): 2
damage(96,31): 1
damage(96,32): 1
damage(96,33): 1
damage(96,34): 2
